[7/5/18 06:29PM]	Bought Item from shop (Id: 4587, Amount: 1)	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:01PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:02PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:03PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:04PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:05PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:06PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:07PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:08PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 1) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 07:09PM]	Dropped Item (Id: Item [id=2007, amount=1], Amount: 0) at Position: 3097, 3504, 0	
[7/5/18 08:23PM]	Sold Item to shop (Id: 2007, Amount: 10)	
[7/5/18 08:23PM]	Sold Item to shop (Id: 2007, Amount: 10)	
[7/5/18 08:23PM]	Sold Item to shop (Id: 2007, Amount: 7)	
[7/5/18 08:32PM]	Bought Item from shop (Id: 1755, Amount: 1)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1602, Amount: 7)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1604, Amount: 10)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1604, Amount: 5)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1608, Amount: 10)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1608, Amount: 2)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1606, Amount: 10)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1606, Amount: 1)	
[7/5/18 08:35PM]	Bought Item from shop (Id: 1523, Amount: 1)	
[7/5/18 08:35PM]	Bought Item from shop (Id: 8010, Amount: 10)	
[7/5/18 08:35PM]	Sold Item to shop (Id: 1523, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 3204, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 1434, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 3755, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 3122, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 6809, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 10564, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 1163, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 1127, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 1079, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 2491, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 2497, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 2503, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 3749, Amount: 1)	
[7/5/18 08:36PM]	Bought Item from shop (Id: 10499, Amount: 1)	
[7/5/18 08:37PM]	Bought Item from shop (Id: 9144, Amount: 500)	
[7/5/18 08:37PM]	Bought Item from shop (Id: 9143, Amount: 500)	
[7/5/18 08:37PM]	Bought Item from shop (Id: 10156, Amount: 1)	
[7/5/18 08:37PM]	Bought Item from shop (Id: 10159, Amount: 500)	
[7/5/18 08:37PM]	Bought Item from shop (Id: 861, Amount: 1)	
[7/5/18 08:37PM]	Bought Item from shop (Id: 892, Amount: 500)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 13734, Amount: 1)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 561, Amount: 10)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 561, Amount: 10)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 561, Amount: 10)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 554, Amount: 10)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 554, Amount: 10)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 554, Amount: 10)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 554, Amount: 500)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 558, Amount: 100)	
[7/5/18 08:40PM]	Bought Item from shop (Id: 562, Amount: 500)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 4111, Amount: 1)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 4103, Amount: 1)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 4675, Amount: 1)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 1383, Amount: 1)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 1385, Amount: 1)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 1387, Amount: 1)	
[7/5/18 08:41PM]	Bought Item from shop (Id: 1381, Amount: 1)	
[7/5/18 08:45PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 08:45PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 08:45PM]	Bought Item from shop (Id: 13734, Amount: 6)	
[7/5/18 08:46PM]	Bought Item from shop (Id: 561, Amount: 500)	
[7/5/18 08:46PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 08:46PM]	Bought Item from shop (Id: 13734, Amount: 4)	
[7/5/18 08:47PM]	Bought Item from shop (Id: 13734, Amount: 5)	
[7/5/18 08:47PM]	Bought Item from shop (Id: 13734, Amount: 9)	
[7/5/18 08:48PM]	Bought Item from shop (Id: 13734, Amount: 10)	
[7/5/18 08:48PM]	Bought Item from shop (Id: 13734, Amount: 3)	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1631, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 1) at Position: 3099, 3504, 0	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1619, amount=1], Amount: 0) at Position: 3099, 3504, 0	
[7/5/18 08:49PM]	Dropped Item (Id: Item [id=1617, amount=1], Amount: 0) at Position: 3099, 3504, 0	
