[7/9/18 01:28AM]	Dropped Item (Id: Item [id=1856, amount=1], Amount: 250000) at Position: 3094, 3478, 0	
---[7/9/18 09:46PM]	---
Pops has received 200000 Coins from Turtle
---[7/9/18 09:46PM]	---
Pops has given 100 Coal to Turtle
[7/9/18 09:58PM]	Dropped Item (Id: Item [id=1267, amount=1], Amount: 1) at Position: 3049, 9761, 0	
[7/9/18 10:14PM]	Bought Item from shop (29) (Id: 2347, Amount: 1)	
[7/9/18 10:14PM]	Sold Item to shop (Id: 1621, Amount: 1)	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1075, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1277, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 1) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 10:15PM]	Dropped Item (Id: Item [id=1139, amount=1], Amount: 0) at Position: 3097, 3496, 0	
[7/9/18 10:23PM]	Bought Item from shop (22) (Id: 1592, Amount: 1)	
[7/9/18 10:23PM]	Bought Item from shop (22) (Id: 1597, Amount: 1)	
[7/9/18 10:23PM]	Bought Item from shop (22) (Id: 1595, Amount: 1)	
[7/9/18 10:23PM]	Bought Item from shop (22) (Id: 1733, Amount: 1)	
[7/9/18 10:23PM]	Bought Item from shop (22) (Id: 564, Amount: 500)	
[7/9/18 10:23PM]	Bought Item from shop (22) (Id: 1735, Amount: 1)	
[7/9/18 10:28PM]	Dropped Item (Id: Item [id=1759, amount=1], Amount: 2777955) at Position: 2936, 3287, 0	
[7/9/18 10:28PM]	Picked up an item (Id: Item [id=1759, amount=1], Amount: 1) at Position: 2936, 3287, 0	
[7/10/18 12:09AM]	Dropped Item (Id: Item [id=1664, amount=1], Amount: 0) at Position: 3087, 3490, 0	
[7/10/18 06:15PM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:15PM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:15PM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:15PM]	Picked up an item (Id: Item [id=8851, amount=60], Amount: 60) at Position: 2857, 3539, 0	
[7/10/18 06:15PM]	Bought Item from shop (7) (Id: 1163, Amount: 1)	
[7/10/18 06:15PM]	Bought Item from shop (7) (Id: 1163, Amount: 1)	
[7/10/18 06:15PM]	Bought Item from shop (7) (Id: 1127, Amount: 1)	
[7/10/18 06:15PM]	Bought Item from shop (7) (Id: 1127, Amount: 1)	
[7/10/18 06:15PM]	Bought Item from shop (7) (Id: 1079, Amount: 1)	
[7/10/18 06:16PM]	Bought Item from shop (7) (Id: 1079, Amount: 1)	
---[7/10/18 06:16PM]	---
Pops has given 1 Rune Platelegs to Daddy
Pops has given 1 Rune Platebody to Daddy
Pops has given 1 Rune Full Helm to Daddy
---[7/10/18 06:16PM]	---
Pops has received 1 Adamant Platelegs from Daddy
Pops has received 1 Adamant Platebody from Daddy
Pops has received 1 Adamant Full Helm from Daddy
[7/10/18 06:16PM]	Dropped Item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:16PM]	Dropped Item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:16PM]	Dropped Item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:17PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:17PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
[7/10/18 06:17PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:17PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:19PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:19PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
[7/10/18 06:19PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:19PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1123, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1073, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1161, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:20PM]	Dropped Item (Id: Item [id=1161, amount=1], Amount: 0) at Position: 2857, 3537, 0	
[7/10/18 06:20PM]	Dropped Item (Id: Item [id=1123, amount=1], Amount: 0) at Position: 2857, 3537, 0	
[7/10/18 06:20PM]	Dropped Item (Id: Item [id=1073, amount=1], Amount: 0) at Position: 2857, 3537, 0	
[7/10/18 06:20PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3537, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3538, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3538, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3538, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:21PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:22PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:22PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
[7/10/18 06:22PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:22PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:23PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2858, 3539, 0	
[7/10/18 06:23PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:23PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:23PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
---[7/10/18 06:23PM]	---
Pops has received 60 Warrior Guild Token from Daddy
Pops has received 1 Rune Platebody from Daddy
Pops has received 1 Rune Platelegs from Daddy
Pops has received 1 Rune Full Helm from Daddy
[7/10/18 06:24PM]	Picked up an item (Id: Item [id=1127, amount=1], Amount: 1) at Position: 2857, 3540, 0	
[7/10/18 06:24PM]	Picked up an item (Id: Item [id=8851, amount=80], Amount: 80) at Position: 2857, 3539, 0	
[7/10/18 06:24PM]	Picked up an item (Id: Item [id=1079, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:24PM]	Picked up an item (Id: Item [id=1163, amount=1], Amount: 1) at Position: 2857, 3539, 0	
[7/10/18 06:26PM]	Picked up an item (Id: Item [id=532, amount=1], Amount: 1) at Position: 2846, 3543, 2	
[7/10/18 06:26PM]	Picked up an item (Id: Item [id=12158, amount=7], Amount: 7) at Position: 2846, 3543, 2	
[7/10/18 06:26PM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2846, 3543, 2	
[7/10/18 06:26PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2847, 3543, 2	
[7/10/18 06:26PM]	Picked up an item (Id: Item [id=12160, amount=1], Amount: 1) at Position: 2847, 3543, 2	
[7/10/18 06:27PM]	Picked up an item (Id: Item [id=8850, amount=1], Amount: 1) at Position: 2847, 3541, 2	
[7/10/18 06:27PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2847, 3541, 2	
[7/10/18 06:27PM]	Picked up an item (Id: Item [id=12159, amount=1], Amount: 1) at Position: 2854, 3535, 2	
[7/10/18 06:28PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2855, 3534, 2	
[7/10/18 06:28PM]	Picked up an item (Id: Item [id=12160, amount=4], Amount: 4) at Position: 2855, 3534, 2	
[7/10/18 06:28PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2859, 3536, 2	
[7/10/18 06:29PM]	Picked up an item (Id: Item [id=12158, amount=3], Amount: 3) at Position: 2859, 3537, 2	
[7/10/18 06:29PM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2856, 3536, 2	
[7/10/18 06:29PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2857, 3535, 2	
[7/10/18 06:29PM]	Picked up an item (Id: Item [id=12159, amount=2], Amount: 2) at Position: 2854, 3537, 2	
[7/10/18 06:29PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2854, 3537, 2	
[7/10/18 06:30PM]	Picked up an item (Id: Item [id=12158, amount=5], Amount: 5) at Position: 2855, 3539, 2	
[7/10/18 06:31PM]	Picked up an item (Id: Item [id=12158, amount=1], Amount: 1) at Position: 2853, 3541, 2	
[7/10/18 06:31PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2844, 3543, 2	
[7/10/18 06:32PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2847, 3546, 2	
[7/10/18 06:32PM]	Picked up an item (Id: Item [id=12158, amount=1], Amount: 1) at Position: 2847, 3548, 2	
[7/10/18 06:32PM]	Picked up an item (Id: Item [id=12158, amount=2], Amount: 2) at Position: 2847, 3551, 2	
[7/10/18 06:33PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2848, 3549, 2	
[7/10/18 06:34PM]	Picked up an item (Id: Item [id=12158, amount=4], Amount: 4) at Position: 2842, 3550, 2	
[7/10/18 06:34PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2842, 3550, 2	
[7/10/18 06:34PM]	Picked up an item (Id: Item [id=12158, amount=7], Amount: 7) at Position: 2847, 3549, 2	
[7/10/18 06:35PM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2846, 3552, 2	
[7/10/18 06:35PM]	Picked up an item (Id: Item [id=12159, amount=2], Amount: 2) at Position: 2847, 3552, 2	
[7/10/18 06:35PM]	Picked up an item (Id: Item [id=12159, amount=7], Amount: 7) at Position: 2847, 3552, 2	
[7/10/18 06:36PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2844, 3552, 2	
[7/10/18 06:36PM]	Picked up an item (Id: Item [id=1147, amount=1], Amount: 1) at Position: 2845, 3553, 2	
[7/10/18 06:36PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2845, 3553, 2	
[7/10/18 06:36PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2843, 3552, 2	
[7/10/18 06:36PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2843, 3545, 2	
[7/10/18 06:36PM]	Picked up an item (Id: Item [id=12158, amount=4], Amount: 4) at Position: 2842, 3544, 2	
[7/10/18 06:37PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2845, 3544, 2	
[7/10/18 06:37PM]	Picked up an item (Id: Item [id=20072, amount=1], Amount: 1) at Position: 2843, 3545, 2	
[7/10/18 06:37PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2842, 3546, 2	
[7/10/18 06:38PM]	Dropped Item (Id: Item [id=8849, amount=1], Amount: 1) at Position: 2841, 3540, 2	
[7/10/18 09:42PM]	Dropped Item (Id: Item [id=1622, amount=79], Amount: 0) at Position: 2929, 3288, 0	
[7/10/18 09:42PM]	Dropped Item (Id: Item [id=1624, amount=95], Amount: 0) at Position: 2929, 3288, 0	
[7/10/18 09:46PM]	Dropped Item (Id: Item [id=1608, amount=45], Amount: 0) at Position: 2929, 3288, 0	
[7/10/18 09:46PM]	Dropped Item (Id: Item [id=1697, amount=2], Amount: 14) at Position: 2929, 3288, 0	
[7/10/18 09:46PM]	Dropped Item (Id: Item [id=1695, amount=14], Amount: 0) at Position: 2929, 3288, 0	
[7/10/18 09:46PM]	Dropped Item (Id: Item [id=1606, amount=43], Amount: 0) at Position: 2929, 3288, 0	
[7/10/18 09:46PM]	Dropped Item (Id: Item [id=1661, amount=1], Amount: 0) at Position: 2929, 3288, 0	
[7/10/18 09:51PM]	Bought Item from shop (50) (Id: 12093, Amount: 5)	
[7/10/18 09:51PM]	Bought Item from shop (50) (Id: 12093, Amount: 5)	
[7/10/18 09:52PM]	Bought Item from shop (50) (Id: 12007, Amount: 1)	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2970, 3614, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3614, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2970, 3614, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=205, amount=1], Amount: 1) at Position: 2970, 3614, 0	
[7/10/18 09:53PM]	Dropped Item (Id: Item [id=255, amount=1], Amount: 1) at Position: 2970, 3614, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=1213, amount=1], Amount: 1) at Position: 2970, 3614, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/10/18 09:53PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2970, 3615, 0	
[7/10/18 09:54PM]	Dropped Item (Id: Item [id=1213, amount=1], Amount: 1) at Position: 2980, 3609, 0	
[7/10/18 09:54PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2980, 3611, 0	
[7/10/18 09:54PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3610, 0	
[7/10/18 09:54PM]	Picked up an item (Id: Item [id=207, amount=1], Amount: 1) at Position: 2979, 3610, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=12159, amount=6], Amount: 6) at Position: 2978, 3611, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2978, 3611, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=213, amount=1], Amount: 1) at Position: 2978, 3611, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2978, 3611, 0	
[7/10/18 09:55PM]	Dropped Item (Id: Item [id=213, amount=1], Amount: 1) at Position: 2978, 3611, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=213, amount=1], Amount: 1) at Position: 2979, 3612, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2979, 3613, 0	
[7/10/18 09:55PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2979, 3614, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=12159, amount=3], Amount: 3) at Position: 2980, 3614, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=365, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=201, amount=1], Amount: 1) at Position: 2980, 3615, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2976, 3614, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2976, 3614, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=209, amount=1], Amount: 1) at Position: 2976, 3614, 0	
[7/10/18 09:56PM]	Picked up an item (Id: Item [id=211, amount=1], Amount: 1) at Position: 2976, 3614, 0	
[7/10/18 09:57PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2976, 3610, 0	
[7/10/18 09:57PM]	Picked up an item (Id: Item [id=215, amount=1], Amount: 1) at Position: 2976, 3610, 0	
[7/10/18 09:57PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2976, 3610, 0	
[7/10/18 09:57PM]	Picked up an item (Id: Item [id=12159, amount=2], Amount: 2) at Position: 2976, 3610, 0	
[7/10/18 09:57PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2976, 3611, 0	
[7/10/18 09:57PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2976, 3612, 0	
[7/10/18 09:58PM]	Picked up an item (Id: Item [id=12159, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/10/18 09:58PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/10/18 09:58PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/10/18 09:58PM]	Picked up an item (Id: Item [id=987, amount=1], Amount: 1) at Position: 2980, 3618, 0	
[7/10/18 09:58PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2980, 3618, 0	
[7/10/18 09:58PM]	Picked up an item (Id: Item [id=12158, amount=6], Amount: 6) at Position: 2980, 3618, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2980, 3618, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2980, 3618, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=201, amount=1], Amount: 1) at Position: 2980, 3618, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2981, 3618, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=985, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 09:59PM]	Dropped Item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 09:59PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=12159, amount=1], Amount: 1) at Position: 2972, 3615, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=199, amount=1], Amount: 1) at Position: 2972, 3614, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2972, 3614, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3614, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2971, 3614, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3613, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=199, amount=1], Amount: 1) at Position: 2972, 3613, 0	
[7/10/18 10:01PM]	Dropped Item (Id: Item [id=249, amount=1], Amount: 1) at Position: 2976, 3614, 0	
[7/10/18 10:01PM]	Dropped Item (Id: Item [id=249, amount=1], Amount: 1) at Position: 2980, 3618, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=203, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 10:01PM]	Dropped Item (Id: Item [id=253, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=2714, amount=1], Amount: 1) at Position: 2982, 3617, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2981, 3618, 0	
[7/10/18 10:01PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2981, 3618, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=12158, amount=3], Amount: 3) at Position: 2974, 3614, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=203, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=205, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=2485, amount=1], Amount: 1) at Position: 2973, 3613, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2973, 3615, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3616, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2973, 3616, 0	
[7/10/18 10:02PM]	Picked up an item (Id: Item [id=2485, amount=1], Amount: 1) at Position: 2973, 3616, 0	
[7/10/18 10:03PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2976, 3616, 0	
[7/10/18 10:03PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2976, 3616, 0	
[7/10/18 10:03PM]	Picked up an item (Id: Item [id=207, amount=1], Amount: 1) at Position: 2976, 3616, 0	
[7/10/18 10:03PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2978, 3618, 0	
[7/10/18 10:03PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2978, 3618, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2974, 3618, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2973, 3619, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=2485, amount=1], Amount: 1) at Position: 2973, 3619, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3619, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=209, amount=1], Amount: 1) at Position: 2973, 3614, 0	
[7/10/18 10:04PM]	Picked up an item (Id: Item [id=211, amount=1], Amount: 1) at Position: 2981, 3618, 0	
[7/10/18 10:05PM]	Picked up an item (Id: Item [id=12160, amount=3], Amount: 3) at Position: 2981, 3616, 0	
[7/10/18 10:05PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2982, 3615, 0	
[7/10/18 10:05PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2982, 3615, 0	
[7/10/18 10:05PM]	Picked up an item (Id: Item [id=365, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/10/18 10:05PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/10/18 10:05PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3620, 0	
[7/10/18 10:06PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/10/18 10:06PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/10/18 10:06PM]	Picked up an item (Id: Item [id=12159, amount=4], Amount: 4) at Position: 2972, 3616, 0	
[7/10/18 10:08PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3617, 0	
[7/10/18 10:08PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/10/18 10:08PM]	Picked up an item (Id: Item [id=6759, amount=1], Amount: 1) at Position: 2972, 3616, 0	
[7/10/18 10:08PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 2973, 3618, 0	
[7/10/18 10:08PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 2973, 3619, 0	
[7/10/18 10:08PM]	Picked up an item (Id: Item [id=209, amount=1], Amount: 1) at Position: 2973, 3619, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 3332, 3704, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 3332, 3704, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=201, amount=1], Amount: 1) at Position: 3332, 3704, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=12159, amount=7], Amount: 7) at Position: 3327, 3697, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=365, amount=1], Amount: 1) at Position: 3327, 3697, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=1753, amount=1], Amount: 1) at Position: 3327, 3697, 0	
[7/10/18 10:10PM]	Picked up an item (Id: Item [id=536, amount=1], Amount: 1) at Position: 3327, 3697, 0	
